episode: 0, score: 70, average score: 70.0, best score: -inf, epsilon: 0.98, steps: 1706
episode: 1038, score: 95, average score: 102.5, best score: 140.75, epsilon: 0.10, steps: 2013411
episode: 1039, score: 270, average score: 106.0, best score: 140.75, epsilon: 0.10, steps: 2015522
episode: 1040, score: -35, average score: 102.2, best score: 140.75, epsilon: 0.10, steps: 2016836
episode: 1041, score: 140, average score: 103.2, best score: 140.75, epsilon: 0.10, steps: 2018821
episode: 1042, score: 330, average score: 107.0, best score: 140.75, epsilon: 0.10, steps: 2021513
episode: 1043, score: -30, average score: 103.5, best score: 140.75, epsilon: 0.10, steps: 2023560
episode: 1044, score: 35, average score: 101.8, best score: 140.75, epsilon: 0.10, steps: 2025379
episode: 1045, score: 230, average score: 101.8, best score: 140.75, epsilon: 0.10, steps: 2027432
episode: 1046, score: 480, average score: 106.8, best score: 140.75, epsilon: 0.10, steps: 2030684
episode: 1047, score: 720, average score: 110.8, best score: 140.75, epsilon: 0.10, steps: 2034449
episode: 1048, score: 105, average score: 109.0, best score: 140.75, epsilon: 0.10, steps: 2036752
episode: 1049, score: -60, average score: 106.0, best score: 140.75, epsilon: 0.10, steps: 2038627
episode: 1050, score: -100, average score: 103.5, best score: 140.75, epsilon: 0.10, steps: 2040143
episode: 1051, score: 105, average score: 104.3, best score: 140.75, epsilon: 0.10, steps: 2042058
episode: 1052, score: -60, average score: 102.5, best score: 140.75, epsilon: 0.10, steps: 2043660
episode: 1053, score: -95, average score: 100.4, best score: 140.75, epsilon: 0.10, steps: 2044834
episode: 1054, score: 50, average score: 99.6, best score: 140.75, epsilon: 0.10, steps: 2046273
episode: 1055, score: 5, average score: 98.1, best score: 140.75, epsilon: 0.10, steps: 2047861
episode: 1056, score: -140, average score: 95.5, best score: 140.75, epsilon: 0.10, steps: 2049420
episode: 1057, score: -5, average score: 95.8, best score: 140.75, epsilon: 0.10, steps: 2051532
episode: 1058, score: 120, average score: 96.3, best score: 140.75, epsilon: 0.10, steps: 2053697
episode: 1059, score: 70, average score: 95.6, best score: 140.75, epsilon: 0.10, steps: 2055298
episode: 1060, score: 70, average score: 95.2, best score: 140.75, epsilon: 0.10, steps: 2057396
episode: 1061, score: -105, average score: 96.1, best score: 140.75, epsilon: 0.10, steps: 2058491
episode: 1062, score: -55, average score: 93.5, best score: 140.75, epsilon: 0.10, steps: 2059702
episode: 1063, score: 210, average score: 94.1, best score: 140.75, epsilon: 0.10, steps: 2062543
episode: 1064, score: 105, average score: 93.0, best score: 140.75, epsilon: 0.10, steps: 2064615
episode: 1065, score: 25, average score: 93.4, best score: 140.75, epsilon: 0.10, steps: 2066052
episode: 1066, score: 375, average score: 95.0, best score: 140.75, epsilon: 0.10, steps: 2068893
episode: 1067, score: 0, average score: 94.5, best score: 140.75, epsilon: 0.10, steps: 2070504
episode: 1068, score: -20, average score: 90.3, best score: 140.75, epsilon: 0.10, steps: 2072229
episode: 1069, score: 290, average score: 93.0, best score: 140.75, epsilon: 0.10, steps: 2074767
episode: 1070, score: 515, average score: 92.8, best score: 140.75, epsilon: 0.10, steps: 2077152
episode: 1071, score: 400, average score: 96.5, best score: 140.75, epsilon: 0.10, steps: 2079476
episode: 1072, score: 5, average score: 94.8, best score: 140.75, epsilon: 0.10, steps: 2080641
episode: 1073, score: -30, average score: 92.0, best score: 140.75, epsilon: 0.10, steps: 2082287
episode: 1074, score: 60, average score: 92.5, best score: 140.75, epsilon: 0.10, steps: 2084036
episode: 1075, score: 285, average score: 89.6, best score: 140.75, epsilon: 0.10, steps: 2086157
episode: 1076, score: 25, average score: 87.5, best score: 140.75, epsilon: 0.10, steps: 2088072
episode: 1077, score: 185, average score: 90.0, best score: 140.75, epsilon: 0.10, steps: 2090542
episode: 1078, score: -75, average score: 89.9, best score: 140.75, epsilon: 0.10, steps: 2092230
episode: 1079, score: -95, average score: 88.4, best score: 140.75, epsilon: 0.10, steps: 2094569
episode: 1080, score: 90, average score: 87.2, best score: 140.75, epsilon: 0.10, steps: 2095992
episode: 1081, score: 25, average score: 86.8, best score: 140.75, epsilon: 0.10, steps: 2097547
episode: 1082, score: 270, average score: 86.8, best score: 140.75, epsilon: 0.10, steps: 2099554
episode: 1083, score: -50, average score: 83.8, best score: 140.75, epsilon: 0.10, steps: 2101151
episode: 1084, score: 25, average score: 84.0, best score: 140.75, epsilon: 0.10, steps: 2103001
episode: 1085, score: 315, average score: 87.5, best score: 140.75, epsilon: 0.10, steps: 2105143
episode: 1086, score: 165, average score: 88.5, best score: 140.75, epsilon: 0.10, steps: 2107092
episode: 1087, score: 55, average score: 87.7, best score: 140.75, epsilon: 0.10, steps: 2108620
episode: 1088, score: 305, average score: 89.0, best score: 140.75, epsilon: 0.10, steps: 2110510
episode: 1089, score: 415, average score: 92.2, best score: 140.75, epsilon: 0.10, steps: 2112760
episode: 1090, score: 295, average score: 96.0, best score: 140.75, epsilon: 0.10, steps: 2115342
episode: 1091, score: -165, average score: 95.1, best score: 140.75, epsilon: 0.10, steps: 2116471
episode: 1092, score: 120, average score: 95.0, best score: 140.75, epsilon: 0.10, steps: 2118648
episode: 1093, score: 80, average score: 93.0, best score: 140.75, epsilon: 0.10, steps: 2120875
episode: 1094, score: 30, average score: 93.0, best score: 140.75, epsilon: 0.10, steps: 2122570
episode: 1095, score: -25, average score: 92.2, best score: 140.75, epsilon: 0.10, steps: 2123680
episode: 1096, score: 120, average score: 93.6, best score: 140.75, epsilon: 0.10, steps: 2125532
episode: 1097, score: 30, average score: 92.5, best score: 140.75, epsilon: 0.10, steps: 2127437
episode: 1098, score: 170, average score: 94.8, best score: 140.75, epsilon: 0.10, steps: 2129913
episode: 1099, score: 45, average score: 94.0, best score: 140.75, epsilon: 0.10, steps: 2131239
episode: 1100, score: 300, average score: 95.9, best score: 140.75, epsilon: 0.10, steps: 2133718
episode: 1101, score: 200, average score: 97.3, best score: 140.75, epsilon: 0.10, steps: 2135652
episode: 1102, score: 20, average score: 99.7, best score: 140.75, epsilon: 0.10, steps: 2137007
episode: 1103, score: 75, average score: 94.9, best score: 140.75, epsilon: 0.10, steps: 2138531
episode: 1104, score: 5, average score: 92.6, best score: 140.75, epsilon: 0.10, steps: 2140812
episode: 1105, score: 205, average score: 93.7, best score: 140.75, epsilon: 0.10, steps: 2142981
episode: 1106, score: -100, average score: 93.0, best score: 140.75, epsilon: 0.10, steps: 2144503
episode: 1107, score: 180, average score: 94.3, best score: 140.75, epsilon: 0.10, steps: 2146363
episode: 1108, score: 60, average score: 96.0, best score: 140.75, epsilon: 0.10, steps: 2147838
episode: 1109, score: 5, average score: 96.8, best score: 140.75, epsilon: 0.10, steps: 2149247
episode: 1110, score: -45, average score: 94.8, best score: 140.75, epsilon: 0.10, steps: 2151050
episode: 1111, score: 70, average score: 94.8, best score: 140.75, epsilon: 0.10, steps: 2152850
episode: 1112, score: -105, average score: 93.7, best score: 140.75, epsilon: 0.10, steps: 2154205
episode: 1113, score: 590, average score: 100.2, best score: 140.75, epsilon: 0.10, steps: 2157095
episode: 1114, score: 320, average score: 101.5, best score: 140.75, epsilon: 0.10, steps: 2158803
episode: 1115, score: 95, average score: 100.7, best score: 140.75, epsilon: 0.10, steps: 2160831
episode: 1116, score: 360, average score: 106.0, best score: 140.75, epsilon: 0.10, steps: 2162748
episode: 1117, score: -115, average score: 103.3, best score: 140.75, epsilon: 0.10, steps: 2164070
episode: 1118, score: -100, average score: 102.8, best score: 140.75, epsilon: 0.10, steps: 2165738
episode: 1119, score: 375, average score: 104.1, best score: 140.75, epsilon: 0.10, steps: 2168027
episode: 1120, score: 130, average score: 105.5, best score: 140.75, epsilon: 0.10, steps: 2170036
episode: 1121, score: -45, average score: 104.2, best score: 140.75, epsilon: 0.10, steps: 2171539
episode: 1122, score: 115, average score: 106.0, best score: 140.75, epsilon: 0.10, steps: 2172872
episode: 1123, score: 30, average score: 102.0, best score: 140.75, epsilon: 0.10, steps: 2174890
episode: 1124, score: 150, average score: 105.6, best score: 140.75, epsilon: 0.10, steps: 2176915
episode: 1125, score: -40, average score: 104.9, best score: 140.75, epsilon: 0.10, steps: 2179038
episode: 1126, score: 185, average score: 106.1, best score: 140.75, epsilon: 0.10, steps: 2180641
episode: 1127, score: -15, average score: 104.5, best score: 140.75, epsilon: 0.10, steps: 2182395
episode: 1128, score: 195, average score: 104.3, best score: 140.75, epsilon: 0.10, steps: 2184321
episode: 1129, score: 355, average score: 108.0, best score: 140.75, epsilon: 0.10, steps: 2186724
episode: 1130, score: 355, average score: 111.0, best score: 140.75, epsilon: 0.10, steps: 2189352
episode: 1131, score: 135, average score: 111.0, best score: 140.75, epsilon: 0.10, steps: 2190949
episode: 1132, score: 250, average score: 113.4, best score: 140.75, epsilon: 0.10, steps: 2193419
episode: 1133, score: 345, average score: 116.8, best score: 140.75, epsilon: 0.10, steps: 2196540
episode: 1134, score: 240, average score: 119.7, best score: 140.75, epsilon: 0.10, steps: 2198277
episode: 1135, score: 90, average score: 118.2, best score: 140.75, epsilon: 0.10, steps: 2200374
episode: 1136, score: 140, average score: 119.7, best score: 140.75, epsilon: 0.10, steps: 2202885
episode: 1137, score: 210, average score: 119.3, best score: 140.75, epsilon: 0.10, steps: 2205697
episode: 1138, score: 540, average score: 123.8, best score: 140.75, epsilon: 0.10, steps: 2208414
episode: 1139, score: 230, average score: 123.4, best score: 140.75, epsilon: 0.10, steps: 2210361
episode: 1140, score: -80, average score: 123.0, best score: 140.75, epsilon: 0.10, steps: 2211486
episode: 1141, score: 460, average score: 126.2, best score: 140.75, epsilon: 0.10, steps: 2214433
episode: 1142, score: 5, average score: 122.9, best score: 140.75, epsilon: 0.10, steps: 2215997
episode: 1143, score: 475, average score: 128.0, best score: 140.75, epsilon: 0.10, steps: 2219250
episode: 1144, score: 145, average score: 129.1, best score: 140.75, epsilon: 0.10, steps: 2221766
episode: 1145, score: -55, average score: 126.2, best score: 140.75, epsilon: 0.10, steps: 2223853
episode: 1146, score: 335, average score: 124.8, best score: 140.75, epsilon: 0.10, steps: 2226612
episode: 1147, score: 180, average score: 119.3, best score: 140.75, epsilon: 0.10, steps: 2228638
episode: 1148, score: 335, average score: 121.7, best score: 140.75, epsilon: 0.10, steps: 2230792
episode: 1149, score: 155, average score: 123.8, best score: 140.75, epsilon: 0.10, steps: 2232499
episode: 1150, score: 215, average score: 127.0, best score: 140.75, epsilon: 0.10, steps: 2234245
episode: 1151, score: 0, average score: 125.9, best score: 140.75, epsilon: 0.10, steps: 2235476
episode: 1152, score: 625, average score: 132.8, best score: 140.75, epsilon: 0.10, steps: 2238987
episode: 1153, score: 355, average score: 137.2, best score: 140.75, epsilon: 0.10, steps: 2241434
episode: 1154, score: 90, average score: 137.7, best score: 140.75, epsilon: 0.10, steps: 2243483
episode: 1155, score: 165, average score: 139.2, best score: 140.75, epsilon: 0.10, steps: 2245361
episode: 1156, score: -5, average score: 140.6, best score: 140.75, epsilon: 0.10, steps: 2247425
episode: 1157, score: 240, average score: 143.1, best score: 140.75, epsilon: 0.10, steps: 2249391
episode: 1158, score: 440, average score: 146.2, best score: 143.05, epsilon: 0.10, steps: 2251996
episode: 1159, score: 25, average score: 145.8, best score: 146.25, epsilon: 0.10, steps: 2253671
episode: 1160, score: 350, average score: 148.6, best score: 146.25, epsilon: 0.10, steps: 2255839
episode: 1161, score: 125, average score: 150.9, best score: 148.60, epsilon: 0.10, steps: 2258046
episode: 1162, score: 75, average score: 152.2, best score: 150.90, epsilon: 0.10, steps: 2259980
episode: 1163, score: -15, average score: 149.9, best score: 152.20, epsilon: 0.10, steps: 2261730
episode: 1164, score: 75, average score: 149.7, best score: 152.20, epsilon: 0.10, steps: 2263126
episode: 1165, score: 30, average score: 149.7, best score: 152.20, epsilon: 0.10, steps: 2264782
episode: 1166, score: 210, average score: 148.1, best score: 152.20, epsilon: 0.10, steps: 2266959
episode: 1167, score: 190, average score: 149.9, best score: 152.20, epsilon: 0.10, steps: 2268891
episode: 1168, score: 35, average score: 150.5, best score: 152.20, epsilon: 0.10, steps: 2270783
episode: 1169, score: 25, average score: 147.8, best score: 152.20, epsilon: 0.10, steps: 2272234
episode: 1170, score: 115, average score: 143.8, best score: 152.20, epsilon: 0.10, steps: 2274083
episode: 1171, score: 65, average score: 140.5, best score: 152.20, epsilon: 0.10, steps: 2276008
episode: 1172, score: 60, average score: 141.1, best score: 152.20, epsilon: 0.10, steps: 2277751
episode: 1173, score: 290, average score: 144.2, best score: 152.20, epsilon: 0.10, steps: 2280438
episode: 1174, score: 120, average score: 144.8, best score: 152.20, epsilon: 0.10, steps: 2281959
episode: 1175, score: -135, average score: 140.7, best score: 152.20, epsilon: 0.10, steps: 2282895
episode: 1176, score: 35, average score: 140.8, best score: 152.20, epsilon: 0.10, steps: 2284130
episode: 1177, score: -35, average score: 138.6, best score: 152.20, epsilon: 0.10, steps: 2285629
episode: 1178, score: 390, average score: 143.2, best score: 152.20, epsilon: 0.10, steps: 2288049
episode: 1179, score: 270, average score: 146.8, best score: 152.20, epsilon: 0.10, steps: 2290056
episode: 1180, score: -160, average score: 144.3, best score: 152.20, epsilon: 0.10, steps: 2291594
episode: 1181, score: -65, average score: 143.4, best score: 152.20, epsilon: 0.10, steps: 2292956
episode: 1182, score: 135, average score: 142.1, best score: 152.20, epsilon: 0.10, steps: 2295123
episode: 1183, score: 530, average score: 147.9, best score: 152.20, epsilon: 0.10, steps: 2297907
episode: 1184, score: 450, average score: 152.2, best score: 152.20, epsilon: 0.10, steps: 2300126
episode: 1185, score: 210, average score: 151.1, best score: 152.20, epsilon: 0.10, steps: 2301961
episode: 1186, score: -50, average score: 148.9, best score: 152.20, epsilon: 0.10, steps: 2303283
episode: 1187, score: 270, average score: 151.1, best score: 152.20, epsilon: 0.10, steps: 2305656
episode: 1188, score: 275, average score: 150.8, best score: 152.20, epsilon: 0.10, steps: 2307811
episode: 1189, score: 185, average score: 148.5, best score: 152.20, epsilon: 0.10, steps: 2309542
episode: 1190, score: 120, average score: 146.8, best score: 152.20, epsilon: 0.10, steps: 2311615
episode: 1191, score: 180, average score: 150.2, best score: 152.20, epsilon: 0.10, steps: 2313810
episode: 1192, score: 355, average score: 152.6, best score: 152.20, epsilon: 0.10, steps: 2315972
episode: 1193, score: 40, average score: 152.2, best score: 152.55, epsilon: 0.10, steps: 2317399
episode: 1194, score: 170, average score: 153.6, best score: 152.55, epsilon: 0.10, steps: 2318771
episode: 1195, score: -110, average score: 152.7, best score: 153.55, epsilon: 0.10, steps: 2319602
episode: 1196, score: 290, average score: 154.4, best score: 153.55, epsilon: 0.10, steps: 2321996
episode: 1197, score: 65, average score: 154.8, best score: 154.40, epsilon: 0.10, steps: 2323756
episode: 1198, score: 220, average score: 155.2, best score: 154.75, epsilon: 0.10, steps: 2325737
episode: 1199, score: 265, average score: 157.4, best score: 155.25, epsilon: 0.10, steps: 2327752
episode: 1200, score: 210, average score: 156.6, best score: 157.45, epsilon: 0.10, steps: 2330137
episode: 1201, score: 170, average score: 156.2, best score: 157.45, epsilon: 0.10, steps: 2331813
episode: 1202, score: 70, average score: 156.8, best score: 157.45, epsilon: 0.10, steps: 2334032
episode: 1203, score: 100, average score: 157.0, best score: 157.45, epsilon: 0.10, steps: 2336183
episode: 1204, score: 60, average score: 157.6, best score: 157.45, epsilon: 0.10, steps: 2337859
episode: 1205, score: 220, average score: 157.7, best score: 157.55, epsilon: 0.10, steps: 2339975
episode: 1206, score: 315, average score: 161.8, best score: 157.70, epsilon: 0.10, steps: 2342070
episode: 1207, score: 70, average score: 160.8, best score: 161.85, epsilon: 0.10, steps: 2344281
episode: 1208, score: 110, average score: 161.2, best score: 161.85, epsilon: 0.10, steps: 2346589
episode: 1209, score: 250, average score: 163.7, best score: 161.85, epsilon: 0.10, steps: 2348773
episode: 1210, score: 110, average score: 165.2, best score: 163.70, epsilon: 0.10, steps: 2350392
episode: 1211, score: 65, average score: 165.2, best score: 165.25, epsilon: 0.10, steps: 2352135
episode: 1212, score: 230, average score: 168.6, best score: 165.25, epsilon: 0.10, steps: 2354182
episode: 1213, score: 65, average score: 163.3, best score: 168.55, epsilon: 0.10, steps: 2355821
episode: 1214, score: 205, average score: 162.2, best score: 168.55, epsilon: 0.10, steps: 2357325
episode: 1215, score: 290, average score: 164.1, best score: 168.55, epsilon: 0.10, steps: 2360080
episode: 1216, score: 300, average score: 163.5, best score: 168.55, epsilon: 0.10, steps: 2362487
episode: 1217, score: -65, average score: 164.0, best score: 168.55, epsilon: 0.10, steps: 2363462
episode: 1218, score: 235, average score: 167.3, best score: 168.55, epsilon: 0.10, steps: 2365734
episode: 1219, score: 370, average score: 167.3, best score: 168.55, epsilon: 0.10, steps: 2368196
episode: 1220, score: 170, average score: 167.7, best score: 168.55, epsilon: 0.10, steps: 2369995
episode: 1221, score: 320, average score: 171.3, best score: 168.55, epsilon: 0.10, steps: 2372159
episode: 1222, score: 70, average score: 170.9, best score: 171.35, epsilon: 0.10, steps: 2373948
episode: 1223, score: 210, average score: 172.7, best score: 171.35, epsilon: 0.10, steps: 2376262
episode: 1224, score: 40, average score: 171.6, best score: 172.70, epsilon: 0.10, steps: 2378226
episode: 1225, score: 140, average score: 173.4, best score: 172.70, epsilon: 0.10, steps: 2380113
episode: 1226, score: 165, average score: 173.2, best score: 173.40, epsilon: 0.10, steps: 2382537
episode: 1227, score: 195, average score: 175.3, best score: 173.40, epsilon: 0.10, steps: 2384993
episode: 1228, score: 35, average score: 173.7, best score: 175.30, epsilon: 0.10, steps: 2386788
episode: 1229, score: 290, average score: 173.1, best score: 175.30, epsilon: 0.10, steps: 2389223
episode: 1230, score: 165, average score: 171.2, best score: 175.30, epsilon: 0.10, steps: 2391136
episode: 1231, score: 30, average score: 170.1, best score: 175.30, epsilon: 0.10, steps: 2392466
episode: 1232, score: 475, average score: 172.3, best score: 175.30, epsilon: 0.10, steps: 2395335
episode: 1233, score: 105, average score: 169.9, best score: 175.30, epsilon: 0.10, steps: 2397655
episode: 1234, score: 130, average score: 168.8, best score: 175.30, epsilon: 0.10, steps: 2400072
episode: 1235, score: 275, average score: 170.7, best score: 175.30, epsilon: 0.10, steps: 2402557
episode: 1236, score: -20, average score: 169.1, best score: 175.30, epsilon: 0.10, steps: 2404252
episode: 1237, score: 280, average score: 169.8, best score: 175.30, epsilon: 0.10, steps: 2406648
episode: 1238, score: 80, average score: 165.2, best score: 175.30, epsilon: 0.10, steps: 2408504
episode: 1239, score: -10, average score: 162.8, best score: 175.30, epsilon: 0.10, steps: 2410326
episode: 1240, score: 30, average score: 163.9, best score: 175.30, epsilon: 0.10, steps: 2412282
episode: 1241, score: -20, average score: 159.1, best score: 175.30, epsilon: 0.10, steps: 2414020
episode: 1242, score: 210, average score: 161.2, best score: 175.30, epsilon: 0.10, steps: 2415482
episode: 1243, score: 175, average score: 158.2, best score: 175.30, epsilon: 0.10, steps: 2418051
episode: 1244, score: 230, average score: 159.0, best score: 175.30, epsilon: 0.10, steps: 2420355
episode: 1245, score: -100, average score: 158.6, best score: 175.30, epsilon: 0.10, steps: 2423360
episode: 1246, score: -120, average score: 154.0, best score: 175.30, epsilon: 0.10, steps: 2425092
episode: 1247, score: 160, average score: 153.8, best score: 175.30, epsilon: 0.10, steps: 2428108
episode: 1248, score: -55, average score: 149.9, best score: 175.30, epsilon: 0.10, steps: 2429926
episode: 1249, score: 250, average score: 150.8, best score: 175.30, epsilon: 0.10, steps: 2432848
episode: 1250, score: -135, average score: 147.3, best score: 175.30, epsilon: 0.10, steps: 2434450
episode: 1251, score: 185, average score: 149.2, best score: 175.30, epsilon: 0.10, steps: 2436980
episode: 1252, score: 435, average score: 147.3, best score: 175.30, epsilon: 0.10, steps: 2439440
episode: 1253, score: 180, average score: 145.6, best score: 175.30, epsilon: 0.10, steps: 2441459
episode: 1254, score: 160, average score: 146.2, best score: 175.30, epsilon: 0.10, steps: 2443185
episode: 1255, score: -35, average score: 144.2, best score: 175.30, epsilon: 0.10, steps: 2445741
episode: 1256, score: 140, average score: 145.7, best score: 175.30, epsilon: 0.10, steps: 2447497
episode: 1257, score: 130, average score: 144.6, best score: 175.30, epsilon: 0.10, steps: 2449129
episode: 1258, score: 185, average score: 142.1, best score: 175.30, epsilon: 0.10, steps: 2451754
episode: 1259, score: 125, average score: 143.1, best score: 175.30, epsilon: 0.10, steps: 2454342
episode: 1260, score: 125, average score: 140.8, best score: 175.30, epsilon: 0.10, steps: 2456661
episode: 1261, score: 285, average score: 142.4, best score: 175.30, epsilon: 0.10, steps: 2460329
episode: 1262, score: 200, average score: 143.7, best score: 175.30, epsilon: 0.10, steps: 2462137
episode: 1263, score: 215, average score: 145.9, best score: 175.30, epsilon: 0.10, steps: 2464054
episode: 1264, score: -170, average score: 143.5, best score: 175.30, epsilon: 0.10, steps: 2465331
episode: 1265, score: 240, average score: 145.6, best score: 175.30, epsilon: 0.10, steps: 2467469
episode: 1266, score: -50, average score: 143.0, best score: 175.30, epsilon: 0.10, steps: 2468675
episode: 1267, score: -20, average score: 140.9, best score: 175.30, epsilon: 0.10, steps: 2470879
episode: 1268, score: 420, average score: 144.8, best score: 175.30, epsilon: 0.10, steps: 2474095
episode: 1269, score: -35, average score: 144.2, best score: 175.30, epsilon: 0.10, steps: 2475430
episode: 1270, score: -85, average score: 142.2, best score: 175.30, epsilon: 0.10, steps: 2476630
episode: 1271, score: 165, average score: 143.2, best score: 175.30, epsilon: 0.10, steps: 2479011
episode: 1272, score: 190, average score: 144.4, best score: 175.30, epsilon: 0.10, steps: 2480864
episode: 1273, score: 215, average score: 143.7, best score: 175.30, epsilon: 0.10, steps: 2483316
episode: 1274, score: 140, average score: 143.9, best score: 175.30, epsilon: 0.10, steps: 2486155
episode: 1275, score: 180, average score: 147.1, best score: 175.30, epsilon: 0.10, steps: 2489009
episode: 1276, score: -15, average score: 146.6, best score: 175.30, epsilon: 0.10, steps: 2491321
episode: 1277, score: -105, average score: 145.8, best score: 175.30, epsilon: 0.10, steps: 2493166
episode: 1278, score: 60, average score: 142.6, best score: 175.30, epsilon: 0.10, steps: 2494816
episode: 1279, score: -50, average score: 139.3, best score: 175.30, epsilon: 0.10, steps: 2496408
episode: 1280, score: 325, average score: 144.2, best score: 175.30, epsilon: 0.10, steps: 2498406
episode: 1281, score: 85, average score: 145.7, best score: 175.30, epsilon: 0.10, steps: 2499921
episode: 1282, score: -65, average score: 143.7, best score: 175.30, epsilon: 0.10, steps: 2501687
episode: 1283, score: 190, average score: 140.3, best score: 175.30, epsilon: 0.10, steps: 2504270
episode: 1284, score: -60, average score: 135.2, best score: 175.30, epsilon: 0.10, steps: 2506532
episode: 1285, score: -150, average score: 131.6, best score: 175.30, epsilon: 0.10, steps: 2507707
episode: 1286, score: -70, average score: 131.4, best score: 175.30, epsilon: 0.10, steps: 2509625
episode: 1287, score: 110, average score: 129.8, best score: 175.30, epsilon: 0.10, steps: 2511874
episode: 1288, score: -25, average score: 126.8, best score: 175.30, epsilon: 0.10, steps: 2514535
episode: 1289, score: -180, average score: 123.2, best score: 175.30, epsilon: 0.10, steps: 2515993
episode: 1290, score: 290, average score: 124.8, best score: 175.30, epsilon: 0.10, steps: 2518759
episode: 1291, score: -220, average score: 120.8, best score: 175.30, epsilon: 0.10, steps: 2519721
episode: 1292, score: -150, average score: 115.8, best score: 175.30, epsilon: 0.10, steps: 2521272
episode: 1293, score: -120, average score: 114.2, best score: 175.30, epsilon: 0.10, steps: 2523291
episode: 1294, score: 125, average score: 113.8, best score: 175.30, epsilon: 0.10, steps: 2525225
episode: 1295, score: 95, average score: 115.8, best score: 175.30, epsilon: 0.10, steps: 2527857
episode: 1296, score: -190, average score: 111.0, best score: 175.30, epsilon: 0.10, steps: 2529220
episode: 1297, score: 40, average score: 110.8, best score: 175.30, epsilon: 0.10, steps: 2531033
episode: 1298, score: -140, average score: 107.2, best score: 175.30, epsilon: 0.10, steps: 2532709
episode: 1299, score: -200, average score: 102.5, best score: 175.30, epsilon: 0.10, steps: 2534333
episode: 1300, score: -25, average score: 100.2, best score: 175.30, epsilon: 0.10, steps: 2535988
episode: 1301, score: 110, average score: 99.5, best score: 175.30, epsilon: 0.10, steps: 2538565
episode: 1302, score: 5, average score: 98.9, best score: 175.30, epsilon: 0.10, steps: 2540987
episode: 1303, score: -145, average score: 96.5, best score: 175.30, epsilon: 0.10, steps: 2542660
episode: 1304, score: 90, average score: 96.8, best score: 175.30, epsilon: 0.10, steps: 2544553
episode: 1305, score: -100, average score: 93.5, best score: 175.30, epsilon: 0.10, steps: 2545631
episode: 1306, score: -20, average score: 90.2, best score: 175.30, epsilon: 0.10, steps: 2547019
episode: 1307, score: 165, average score: 91.2, best score: 175.30, epsilon: 0.10, steps: 2548800
episode: 1308, score: 50, average score: 90.5, best score: 175.30, epsilon: 0.10, steps: 2550113
episode: 1309, score: 185, average score: 89.9, best score: 175.30, epsilon: 0.10, steps: 2551987
episode: 1310, score: 35, average score: 89.2, best score: 175.30, epsilon: 0.10, steps: 2553249
episode: 1311, score: -30, average score: 88.2, best score: 175.30, epsilon: 0.10, steps: 2555244
episode: 1312, score: 100, average score: 86.9, best score: 175.30, epsilon: 0.10, steps: 2557454
episode: 1313, score: -35, average score: 85.9, best score: 175.30, epsilon: 0.10, steps: 2559743
episode: 1314, score: 140, average score: 85.2, best score: 175.30, epsilon: 0.10, steps: 2561565
episode: 1315, score: 25, average score: 82.6, best score: 175.30, epsilon: 0.10, steps: 2563718
episode: 1316, score: 445, average score: 84.0, best score: 175.30, epsilon: 0.10, steps: 2567025
episode: 1317, score: 80, average score: 85.5, best score: 175.30, epsilon: 0.10, steps: 2568557
episode: 1318, score: 270, average score: 85.8, best score: 175.30, epsilon: 0.10, steps: 2570668
episode: 1319, score: -5, average score: 82.1, best score: 175.30, epsilon: 0.10, steps: 2572459
episode: 1320, score: 215, average score: 82.5, best score: 175.30, epsilon: 0.10, steps: 2576537
episode: 1321, score: -65, average score: 78.7, best score: 175.30, epsilon: 0.10, steps: 2577917
episode: 1322, score: 70, average score: 78.7, best score: 175.30, epsilon: 0.10, steps: 2579826
episode: 1323, score: 25, average score: 76.8, best score: 175.30, epsilon: 0.10, steps: 2581656
episode: 1324, score: 440, average score: 80.8, best score: 175.30, epsilon: 0.10, steps: 2584046
episode: 1325, score: -125, average score: 78.2, best score: 175.30, epsilon: 0.10, steps: 2585415
episode: 1326, score: 170, average score: 78.2, best score: 175.30, epsilon: 0.10, steps: 2587934
episode: 1327, score: 245, average score: 78.8, best score: 175.30, epsilon: 0.10, steps: 2590230
episode: 1328, score: -30, average score: 78.1, best score: 175.30, epsilon: 0.10, steps: 2591970
episode: 1329, score: 235, average score: 77.5, best score: 175.30, epsilon: 0.10, steps: 2593805
episode: 1330, score: 25, average score: 76.2, best score: 175.30, epsilon: 0.10, steps: 2595572
episode: 1331, score: 30, average score: 76.2, best score: 175.30, epsilon: 0.10, steps: 2597725
episode: 1332, score: 125, average score: 72.7, best score: 175.30, epsilon: 0.10, steps: 2599507
episode: 1333, score: 125, average score: 72.8, best score: 175.30, epsilon: 0.10, steps: 2601604
episode: 1334, score: 125, average score: 72.8, best score: 175.30, epsilon: 0.10, steps: 2603360
episode: 1335, score: 365, average score: 73.7, best score: 175.30, epsilon: 0.10, steps: 2606416
episode: 1336, score: -100, average score: 72.9, best score: 175.30, epsilon: 0.10, steps: 2607952
episode: 1337, score: 165, average score: 71.8, best score: 175.30, epsilon: 0.10, steps: 2610178
episode: 1338, score: 30, average score: 71.2, best score: 175.30, epsilon: 0.10, steps: 2612542
episode: 1339, score: 50, average score: 71.8, best score: 175.30, epsilon: 0.10, steps: 2614388
episode: 1340, score: 220, average score: 73.8, best score: 175.30, epsilon: 0.10, steps: 2616655
