episode: 0, score: -40.0, average score: -40.0, best score: -inf, epsilon: 0.99, steps: 764
episode: 1374, score: -50.0, average score: 0.2, best score: 9.50, epsilon: 0.10, steps: 3141660
episode: 1375, score: -60.0, average score: -0.8, best score: 9.50, epsilon: 0.10, steps: 3142885
episode: 1376, score: -20.0, average score: -1.3, best score: 9.50, epsilon: 0.10, steps: 3145850
episode: 1377, score: -40.0, average score: -1.4, best score: 9.50, epsilon: 0.10, steps: 3146486
episode: 1378, score: 30.0, average score: -1.7, best score: 9.50, epsilon: 0.10, steps: 3147171
episode: 1379, score: -50.0, average score: -2.6, best score: 9.50, epsilon: 0.10, steps: 3147936
episode: 1380, score: -110.0, average score: -4.7, best score: 9.50, epsilon: 0.10, steps: 3152493
episode: 1381, score: 30.0, average score: -4.8, best score: 9.50, epsilon: 0.10, steps: 3154369
episode: 1382, score: 20.0, average score: -4.5, best score: 9.50, epsilon: 0.10, steps: 3155836
episode: 1383, score: 20.0, average score: -3.9, best score: 9.50, epsilon: 0.10, steps: 3157360
episode: 1384, score: 60.0, average score: -2.7, best score: 9.50, epsilon: 0.10, steps: 3157881
episode: 1385, score: -70.0, average score: -4.2, best score: 9.50, epsilon: 0.10, steps: 3158241
episode: 1386, score: 20.0, average score: -3.2, best score: 9.50, epsilon: 0.10, steps: 3159461
episode: 1387, score: -20.0, average score: -3.7, best score: 9.50, epsilon: 0.10, steps: 3160932
episode: 1388, score: -60.0, average score: -4.0, best score: 9.50, epsilon: 0.10, steps: 3162151
episode: 1389, score: 50.0, average score: -3.7, best score: 9.50, epsilon: 0.10, steps: 3162834
episode: 1390, score: -50.0, average score: -4.8, best score: 9.50, epsilon: 0.10, steps: 3164225
episode: 1391, score: -70.0, average score: -5.9, best score: 9.50, epsilon: 0.10, steps: 3164709
episode: 1392, score: -80.0, average score: -6.2, best score: 9.50, epsilon: 0.10, steps: 3165192
episode: 1393, score: -30.0, average score: -5.7, best score: 9.50, epsilon: 0.10, steps: 3166194
episode: 1394, score: -50.0, average score: -5.7, best score: 9.50, epsilon: 0.10, steps: 3167180
episode: 1395, score: 70.0, average score: -5.4, best score: 9.50, epsilon: 0.10, steps: 3168388
episode: 1396, score: -50.0, average score: -5.6, best score: 9.50, epsilon: 0.10, steps: 3169529
episode: 1397, score: -30.0, average score: -5.6, best score: 9.50, epsilon: 0.10, steps: 3170746
episode: 1398, score: 30.0, average score: -5.0, best score: 9.50, epsilon: 0.10, steps: 3171703
episode: 1399, score: 80.0, average score: -3.6, best score: 9.50, epsilon: 0.10, steps: 3173536
episode: 1400, score: -50.0, average score: -3.9, best score: 9.50, epsilon: 0.10, steps: 3174926
episode: 1401, score: 90.0, average score: -2.4, best score: 9.50, epsilon: 0.10, steps: 3176647
episode: 1402, score: -40.0, average score: -2.3, best score: 9.50, epsilon: 0.10, steps: 3178019
episode: 1403, score: 30.0, average score: -1.3, best score: 9.50, epsilon: 0.10, steps: 3179451
episode: 1404, score: 60.0, average score: -0.9, best score: 9.50, epsilon: 0.10, steps: 3180033
episode: 1405, score: -40.0, average score: -1.5, best score: 9.50, epsilon: 0.10, steps: 3180721
episode: 1406, score: -40.0, average score: -1.3, best score: 9.50, epsilon: 0.10, steps: 3181542
episode: 1407, score: 40.0, average score: -0.5, best score: 9.50, epsilon: 0.10, steps: 3182990
episode: 1408, score: -30.0, average score: -1.1, best score: 9.50, epsilon: 0.10, steps: 3184091
episode: 1409, score: -30.0, average score: -1.9, best score: 9.50, epsilon: 0.10, steps: 3207411
episode: 1410, score: -30.0, average score: -2.6, best score: 9.50, epsilon: 0.10, steps: 3208255
episode: 1411, score: -60.0, average score: -4.0, best score: 9.50, epsilon: 0.10, steps: 3211130
episode: 1412, score: -60.0, average score: -3.8, best score: 9.50, epsilon: 0.10, steps: 3211738
episode: 1413, score: -80.0, average score: -4.1, best score: 9.50, epsilon: 0.10, steps: 3217915
episode: 1414, score: 80.0, average score: -2.7, best score: 9.50, epsilon: 0.10, steps: 3249659
episode: 1415, score: 50.0, average score: -2.9, best score: 9.50, epsilon: 0.10, steps: 3250572
episode: 1416, score: -120.0, average score: -3.3, best score: 9.50, epsilon: 0.10, steps: 3251196
episode: 1417, score: 50.0, average score: -2.4, best score: 9.50, epsilon: 0.10, steps: 3252313
episode: 1418, score: 50.0, average score: -2.3, best score: 9.50, epsilon: 0.10, steps: 3267014
episode: 1419, score: -60.0, average score: -2.6, best score: 9.50, epsilon: 0.10, steps: 3267512
episode: 1420, score: 40.0, average score: -1.6, best score: 9.50, epsilon: 0.10, steps: 3268689
episode: 1421, score: 80.0, average score: -0.1, best score: 9.50, epsilon: 0.10, steps: 3311953
episode: 1422, score: -80.0, average score: -1.1, best score: 9.50, epsilon: 0.10, steps: 3323562
episode: 1423, score: 80.0, average score: -0.6, best score: 9.50, epsilon: 0.10, steps: 3343490
episode: 1424, score: 60.0, average score: -0.3, best score: 9.50, epsilon: 0.10, steps: 3357537
episode: 1425, score: -80.0, average score: -1.9, best score: 9.50, epsilon: 0.10, steps: 3358115
episode: 1426, score: -40.0, average score: -2.1, best score: 9.50, epsilon: 0.10, steps: 3373688
episode: 1427, score: -20.0, average score: -2.0, best score: 9.50, epsilon: 0.10, steps: 3389015
episode: 1428, score: 40.0, average score: -1.2, best score: 9.50, epsilon: 0.10, steps: 3389819
episode: 1429, score: -70.0, average score: -1.1, best score: 9.50, epsilon: 0.10, steps: 3390190
episode: 1430, score: 20.0, average score: -1.6, best score: 9.50, epsilon: 0.10, steps: 3391181
episode: 1431, score: -30.0, average score: -2.6, best score: 9.50, epsilon: 0.10, steps: 3394136
episode: 1432, score: -60.0, average score: -3.0, best score: 9.50, epsilon: 0.10, steps: 3395062
episode: 1433, score: 40.0, average score: -2.8, best score: 9.50, epsilon: 0.10, steps: 3395918
episode: 1434, score: -30.0, average score: -3.5, best score: 9.50, epsilon: 0.10, steps: 3396928
episode: 1435, score: 30.0, average score: -3.6, best score: 9.50, epsilon: 0.10, steps: 3397826
episode: 1436, score: -50.0, average score: -4.3, best score: 9.50, epsilon: 0.10, steps: 3398242
episode: 1437, score: -90.0, average score: -5.8, best score: 9.50, epsilon: 0.10, steps: 3398737
episode: 1438, score: 30.0, average score: -5.3, best score: 9.50, epsilon: 0.10, steps: 3399488
episode: 1439, score: -20.0, average score: -6.6, best score: 9.50, epsilon: 0.10, steps: 3400017
episode: 1440, score: 20.0, average score: -5.9, best score: 9.50, epsilon: 0.10, steps: 3400774
episode: 1441, score: 20.0, average score: -4.6, best score: 9.50, epsilon: 0.10, steps: 3401543
episode: 1442, score: 40.0, average score: -3.7, best score: 9.50, epsilon: 0.10, steps: 3402174
episode: 1443, score: 80.0, average score: -2.0, best score: 9.50, epsilon: 0.10, steps: 3403161
episode: 1444, score: 60.0, average score: -1.0, best score: 9.50, epsilon: 0.10, steps: 3403919
episode: 1445, score: 40.0, average score: -0.9, best score: 9.50, epsilon: 0.10, steps: 3404792
episode: 1446, score: 20.0, average score: -0.9, best score: 9.50, epsilon: 0.10, steps: 3405651
episode: 1447, score: 20.0, average score: -1.5, best score: 9.50, epsilon: 0.10, steps: 3406855
episode: 1448, score: 40.0, average score: -0.9, best score: 9.50, epsilon: 0.10, steps: 3407386
episode: 1449, score: -40.0, average score: -1.9, best score: 9.50, epsilon: 0.10, steps: 3408004
episode: 1450, score: -40.0, average score: -2.5, best score: 9.50, epsilon: 0.10, steps: 3408524
episode: 1451, score: -40.0, average score: -3.3, best score: 9.50, epsilon: 0.10, steps: 3409014
episode: 1452, score: -30.0, average score: -3.4, best score: 9.50, epsilon: 0.10, steps: 3410168
episode: 1453, score: 50.0, average score: -2.4, best score: 9.50, epsilon: 0.10, steps: 3410824
episode: 1454, score: -70.0, average score: -2.8, best score: 9.50, epsilon: 0.10, steps: 3417793
episode: 1455, score: 60.0, average score: -1.7, best score: 9.50, epsilon: 0.10, steps: 3418657
episode: 1456, score: 40.0, average score: -2.0, best score: 9.50, epsilon: 0.10, steps: 3419140
episode: 1457, score: -60.0, average score: -2.4, best score: 9.50, epsilon: 0.10, steps: 3419671
episode: 1458, score: 30.0, average score: -1.9, best score: 9.50, epsilon: 0.10, steps: 3420495
episode: 1459, score: -50.0, average score: -3.2, best score: 9.50, epsilon: 0.10, steps: 3421071
episode: 1460, score: 70.0, average score: -2.0, best score: 9.50, epsilon: 0.10, steps: 3421590
episode: 1461, score: -80.0, average score: -3.2, best score: 9.50, epsilon: 0.10, steps: 3422096
episode: 1462, score: -70.0, average score: -3.7, best score: 9.50, epsilon: 0.10, steps: 3422540
episode: 1463, score: 20.0, average score: -4.5, best score: 9.50, epsilon: 0.10, steps: 3423504
episode: 1464, score: -70.0, average score: -5.4, best score: 9.50, epsilon: 0.10, steps: 3424622
episode: 1465, score: 60.0, average score: -5.6, best score: 9.50, epsilon: 0.10, steps: 3427397
episode: 1466, score: 100.0, average score: -4.8, best score: 9.50, epsilon: 0.10, steps: 3428772
episode: 1467, score: -20.0, average score: -4.7, best score: 9.50, epsilon: 0.10, steps: 3429615
episode: 1468, score: 60.0, average score: -4.6, best score: 9.50, epsilon: 0.10, steps: 3430591
episode: 1469, score: 90.0, average score: -4.4, best score: 9.50, epsilon: 0.10, steps: 3431355
episode: 1470, score: -60.0, average score: -4.6, best score: 9.50, epsilon: 0.10, steps: 3432302
episode: 1471, score: -70.0, average score: -5.9, best score: 9.50, epsilon: 0.10, steps: 3433020
episode: 1472, score: -40.0, average score: -6.7, best score: 9.50, epsilon: 0.10, steps: 3433767
episode: 1473, score: -70.0, average score: -6.6, best score: 9.50, epsilon: 0.10, steps: 3434204
episode: 1474, score: -30.0, average score: -6.4, best score: 9.50, epsilon: 0.10, steps: 3435185
episode: 1475, score: 40.0, average score: -5.4, best score: 9.50, epsilon: 0.10, steps: 3436076
episode: 1476, score: 30.0, average score: -4.9, best score: 9.50, epsilon: 0.10, steps: 3436573
episode: 1477, score: -40.0, average score: -4.9, best score: 9.50, epsilon: 0.10, steps: 3437233
episode: 1478, score: 40.0, average score: -4.8, best score: 9.50, epsilon: 0.10, steps: 3437731
episode: 1479, score: -30.0, average score: -4.6, best score: 9.50, epsilon: 0.10, steps: 3438360
episode: 1480, score: -20.0, average score: -3.7, best score: 9.50, epsilon: 0.10, steps: 3439287
episode: 1481, score: 40.0, average score: -3.6, best score: 9.50, epsilon: 0.10, steps: 3439942
episode: 1482, score: 40.0, average score: -3.4, best score: 9.50, epsilon: 0.10, steps: 3440830
episode: 1483, score: 70.0, average score: -2.9, best score: 9.50, epsilon: 0.10, steps: 3441486
episode: 1484, score: 40.0, average score: -3.1, best score: 9.50, epsilon: 0.10, steps: 3442210
episode: 1485, score: -40.0, average score: -2.8, best score: 9.50, epsilon: 0.10, steps: 3446270
episode: 1486, score: -30.0, average score: -3.3, best score: 9.50, epsilon: 0.10, steps: 3446793
episode: 1487, score: 90.0, average score: -2.2, best score: 9.50, epsilon: 0.10, steps: 3447570
episode: 1488, score: -20.0, average score: -1.8, best score: 9.50, epsilon: 0.10, steps: 3448644
episode: 1489, score: -30.0, average score: -2.6, best score: 9.50, epsilon: 0.10, steps: 3449285
episode: 1490, score: -90.0, average score: -3.0, best score: 9.50, epsilon: 0.10, steps: 3449689
episode: 1491, score: 40.0, average score: -1.9, best score: 9.50, epsilon: 0.10, steps: 3450355
episode: 1492, score: 50.0, average score: -0.6, best score: 9.50, epsilon: 0.10, steps: 3450855
episode: 1493, score: 60.0, average score: 0.3, best score: 9.50, epsilon: 0.10, steps: 3451758
episode: 1494, score: 60.0, average score: 1.4, best score: 9.50, epsilon: 0.10, steps: 3452388
episode: 1495, score: -70.0, average score: 0.0, best score: 9.50, epsilon: 0.10, steps: 3452819
episode: 1496, score: -70.0, average score: -0.2, best score: 9.50, epsilon: 0.10, steps: 3453369
episode: 1497, score: -30.0, average score: -0.2, best score: 9.50, epsilon: 0.10, steps: 3454295
episode: 1498, score: -70.0, average score: -1.2, best score: 9.50, epsilon: 0.10, steps: 3455058
episode: 1499, score: -30.0, average score: -2.3, best score: 9.50, epsilon: 0.10, steps: 3455843
episode: 1500, score: -30.0, average score: -2.1, best score: 9.50, epsilon: 0.10, steps: 3456897
episode: 1501, score: 30.0, average score: -2.7, best score: 9.50, epsilon: 0.10, steps: 3457532
episode: 1502, score: 30.0, average score: -2.0, best score: 9.50, epsilon: 0.10, steps: 3458291
episode: 1503, score: -40.0, average score: -2.7, best score: 9.50, epsilon: 0.10, steps: 3458809
episode: 1504, score: -30.0, average score: -3.6, best score: 9.50, epsilon: 0.10, steps: 3460403
episode: 1505, score: -30.0, average score: -3.5, best score: 9.50, epsilon: 0.10, steps: 3461159
episode: 1506, score: -70.0, average score: -3.8, best score: 9.50, epsilon: 0.10, steps: 3462021
episode: 1507, score: -50.0, average score: -4.7, best score: 9.50, epsilon: 0.10, steps: 3462762
episode: 1508, score: -80.0, average score: -5.2, best score: 9.50, epsilon: 0.10, steps: 3463307
episode: 1509, score: -60.0, average score: -5.5, best score: 9.50, epsilon: 0.10, steps: 3464294
episode: 1510, score: 50.0, average score: -4.7, best score: 9.50, epsilon: 0.10, steps: 3465040
episode: 1511, score: -50.0, average score: -4.6, best score: 9.50, epsilon: 0.10, steps: 3466699
episode: 1512, score: 50.0, average score: -3.5, best score: 9.50, epsilon: 0.10, steps: 3467449
episode: 1513, score: -60.0, average score: -3.3, best score: 9.50, epsilon: 0.10, steps: 3468239
episode: 1514, score: -60.0, average score: -4.7, best score: 9.50, epsilon: 0.10, steps: 3468749
episode: 1515, score: -30.0, average score: -5.5, best score: 9.50, epsilon: 0.10, steps: 3469545
episode: 1516, score: -50.0, average score: -4.8, best score: 9.50, epsilon: 0.10, steps: 3470182
episode: 1517, score: 30.0, average score: -5.0, best score: 9.50, epsilon: 0.10, steps: 3471097
episode: 1518, score: -70.0, average score: -6.2, best score: 9.50, epsilon: 0.10, steps: 3471916
episode: 1519, score: -80.0, average score: -6.4, best score: 9.50, epsilon: 0.10, steps: 3472445
episode: 1520, score: 20.0, average score: -6.6, best score: 9.50, epsilon: 0.10, steps: 3473092
episode: 1521, score: -30.0, average score: -7.7, best score: 9.50, epsilon: 0.10, steps: 3473846
episode: 1522, score: -60.0, average score: -7.5, best score: 9.50, epsilon: 0.10, steps: 3474344
episode: 1523, score: -30.0, average score: -8.6, best score: 9.50, epsilon: 0.10, steps: 3477126
episode: 1524, score: 40.0, average score: -8.8, best score: 9.50, epsilon: 0.10, steps: 3478730
episode: 1525, score: 20.0, average score: -7.8, best score: 9.50, epsilon: 0.10, steps: 3479482
episode: 1526, score: 20.0, average score: -7.2, best score: 9.50, epsilon: 0.10, steps: 3480352
episode: 1527, score: -50.0, average score: -7.5, best score: 9.50, epsilon: 0.10, steps: 3481041
episode: 1528, score: -20.0, average score: -8.1, best score: 9.50, epsilon: 0.10, steps: 3483067
episode: 1529, score: 60.0, average score: -6.8, best score: 9.50, epsilon: 0.10, steps: 3483732
episode: 1530, score: -40.0, average score: -7.4, best score: 9.50, epsilon: 0.10, steps: 3484178
episode: 1531, score: -30.0, average score: -7.4, best score: 9.50, epsilon: 0.10, steps: 3484916
episode: 1532, score: 20.0, average score: -6.6, best score: 9.50, epsilon: 0.10, steps: 3485786
episode: 1533, score: -30.0, average score: -7.3, best score: 9.50, epsilon: 0.10, steps: 3486835
episode: 1534, score: -70.0, average score: -7.7, best score: 9.50, epsilon: 0.10, steps: 3487514
episode: 1535, score: -90.0, average score: -8.9, best score: 9.50, epsilon: 0.10, steps: 3488437
episode: 1536, score: 90.0, average score: -7.5, best score: 9.50, epsilon: 0.10, steps: 3489290
episode: 1537, score: 30.0, average score: -6.3, best score: 9.50, epsilon: 0.10, steps: 3490071
episode: 1538, score: 40.0, average score: -6.2, best score: 9.50, epsilon: 0.10, steps: 3491088
episode: 1539, score: 30.0, average score: -5.7, best score: 9.50, epsilon: 0.10, steps: 3492006
episode: 1540, score: 30.0, average score: -5.6, best score: 9.50, epsilon: 0.10, steps: 3493039
episode: 1541, score: -20.0, average score: -6.0, best score: 9.50, epsilon: 0.10, steps: 3494013
episode: 1542, score: 60.0, average score: -5.8, best score: 9.50, epsilon: 0.10, steps: 3494764
episode: 1543, score: 20.0, average score: -6.4, best score: 9.50, epsilon: 0.10, steps: 3504396
episode: 1544, score: 50.0, average score: -6.5, best score: 9.50, epsilon: 0.10, steps: 3506156
episode: 1545, score: -70.0, average score: -7.6, best score: 9.50, epsilon: 0.10, steps: 3506577
episode: 1546, score: -20.0, average score: -8.0, best score: 9.50, epsilon: 0.10, steps: 3507403
episode: 1547, score: 40.0, average score: -7.8, best score: 9.50, epsilon: 0.10, steps: 3508025
episode: 1548, score: -20.0, average score: -8.4, best score: 9.50, epsilon: 0.10, steps: 3508832
episode: 1549, score: -40.0, average score: -8.4, best score: 9.50, epsilon: 0.10, steps: 3509765
episode: 1550, score: 80.0, average score: -7.2, best score: 9.50, epsilon: 0.10, steps: 3510347
episode: 1551, score: -40.0, average score: -7.2, best score: 9.50, epsilon: 0.10, steps: 3510892
episode: 1552, score: 40.0, average score: -6.5, best score: 9.50, epsilon: 0.10, steps: 3511636
episode: 1553, score: 50.0, average score: -6.5, best score: 9.50, epsilon: 0.10, steps: 3512563
episode: 1554, score: -20.0, average score: -6.0, best score: 9.50, epsilon: 0.10, steps: 3513233
episode: 1555, score: -70.0, average score: -7.3, best score: 9.50, epsilon: 0.10, steps: 3513786
episode: 1556, score: -20.0, average score: -7.9, best score: 9.50, epsilon: 0.10, steps: 3514421
episode: 1557, score: -20.0, average score: -7.5, best score: 9.50, epsilon: 0.10, steps: 3515611
episode: 1558, score: -40.0, average score: -8.2, best score: 9.50, epsilon: 0.10, steps: 3516011
episode: 1559, score: -40.0, average score: -8.1, best score: 9.50, epsilon: 0.10, steps: 3516652
episode: 1560, score: -30.0, average score: -9.1, best score: 9.50, epsilon: 0.10, steps: 3517676
episode: 1561, score: -70.0, average score: -9.0, best score: 9.50, epsilon: 0.10, steps: 3518362
episode: 1562, score: -40.0, average score: -8.7, best score: 9.50, epsilon: 0.10, steps: 3518994
episode: 1563, score: -80.0, average score: -9.7, best score: 9.50, epsilon: 0.10, steps: 3519382
episode: 1564, score: -40.0, average score: -9.4, best score: 9.50, epsilon: 0.10, steps: 3520292
episode: 1565, score: 30.0, average score: -9.7, best score: 9.50, epsilon: 0.10, steps: 3520950
episode: 1566, score: 30.0, average score: -10.4, best score: 9.50, epsilon: 0.10, steps: 3521574
episode: 1567, score: 30.0, average score: -9.9, best score: 9.50, epsilon: 0.10, steps: 3522557
episode: 1568, score: 20.0, average score: -10.3, best score: 9.50, epsilon: 0.10, steps: 3523328
episode: 1569, score: -40.0, average score: -11.6, best score: 9.50, epsilon: 0.10, steps: 3524248
episode: 1570, score: -30.0, average score: -11.3, best score: 9.50, epsilon: 0.10, steps: 3525092
episode: 1571, score: -40.0, average score: -11.0, best score: 9.50, epsilon: 0.10, steps: 3525905
episode: 1572, score: -70.0, average score: -11.3, best score: 9.50, epsilon: 0.10, steps: 3526422
episode: 1573, score: -60.0, average score: -11.2, best score: 9.50, epsilon: 0.10, steps: 3527061
episode: 1574, score: 20.0, average score: -10.7, best score: 9.50, epsilon: 0.10, steps: 3528041
episode: 1575, score: 30.0, average score: -10.8, best score: 9.50, epsilon: 0.10, steps: 3528806
episode: 1576, score: -30.0, average score: -11.4, best score: 9.50, epsilon: 0.10, steps: 3529823
episode: 1577, score: 30.0, average score: -10.7, best score: 9.50, epsilon: 0.10, steps: 3530602
episode: 1578, score: -70.0, average score: -11.8, best score: 9.50, epsilon: 0.10, steps: 3531304
episode: 1579, score: 20.0, average score: -11.3, best score: 9.50, epsilon: 0.10, steps: 3532091
episode: 1580, score: 80.0, average score: -10.3, best score: 9.50, epsilon: 0.10, steps: 3532850
episode: 1581, score: 60.0, average score: -10.1, best score: 9.50, epsilon: 0.10, steps: 3533762
episode: 1582, score: 40.0, average score: -10.1, best score: 9.50, epsilon: 0.10, steps: 3534415
episode: 1583, score: -50.0, average score: -11.3, best score: 9.50, epsilon: 0.10, steps: 3535087
episode: 1584, score: 100.0, average score: -10.7, best score: 9.50, epsilon: 0.10, steps: 3535749
episode: 1585, score: 30.0, average score: -10.0, best score: 9.50, epsilon: 0.10, steps: 3536873
episode: 1586, score: -20.0, average score: -9.9, best score: 9.50, epsilon: 0.10, steps: 3537808
episode: 1587, score: 20.0, average score: -10.6, best score: 9.50, epsilon: 0.10, steps: 3538938
episode: 1588, score: -20.0, average score: -10.6, best score: 9.50, epsilon: 0.10, steps: 3539718
episode: 1589, score: 50.0, average score: -9.8, best score: 9.50, epsilon: 0.10, steps: 3540608
episode: 1590, score: -110.0, average score: -10.0, best score: 9.50, epsilon: 0.10, steps: 3540998
episode: 1591, score: -20.0, average score: -10.6, best score: 9.50, epsilon: 0.10, steps: 3550125
episode: 1592, score: 110.0, average score: -10.0, best score: 9.50, epsilon: 0.10, steps: 3551024
episode: 1593, score: -70.0, average score: -11.3, best score: 9.50, epsilon: 0.10, steps: 3552032
episode: 1594, score: -20.0, average score: -12.1, best score: 9.50, epsilon: 0.10, steps: 3552892
episode: 1595, score: -40.0, average score: -11.8, best score: 9.50, epsilon: 0.10, steps: 3554954
episode: 1596, score: 30.0, average score: -10.8, best score: 9.50, epsilon: 0.10, steps: 3556022
episode: 1597, score: -60.0, average score: -11.1, best score: 9.50, epsilon: 0.10, steps: 3556947
episode: 1598, score: -100.0, average score: -11.4, best score: 9.50, epsilon: 0.10, steps: 3558088
episode: 1599, score: 40.0, average score: -10.7, best score: 9.50, epsilon: 0.10, steps: 3561474
episode: 1600, score: -30.0, average score: -10.7, best score: 9.50, epsilon: 0.10, steps: 3562387
episode: 1601, score: -30.0, average score: -11.3, best score: 9.50, epsilon: 0.10, steps: 3563737
episode: 1602, score: -70.0, average score: -12.3, best score: 9.50, epsilon: 0.10, steps: 3564564
episode: 1603, score: -50.0, average score: -12.4, best score: 9.50, epsilon: 0.10, steps: 3565210
episode: 1604, score: -50.0, average score: -12.6, best score: 9.50, epsilon: 0.10, steps: 3565907
episode: 1605, score: 40.0, average score: -11.9, best score: 9.50, epsilon: 0.10, steps: 3567473
episode: 1606, score: 80.0, average score: -10.4, best score: 9.50, epsilon: 0.10, steps: 3568306
episode: 1607, score: 20.0, average score: -9.7, best score: 9.50, epsilon: 0.10, steps: 3569018
episode: 1608, score: -20.0, average score: -9.1, best score: 9.50, epsilon: 0.10, steps: 3569850
episode: 1609, score: -60.0, average score: -9.1, best score: 9.50, epsilon: 0.10, steps: 3570591
episode: 1610, score: -20.0, average score: -9.8, best score: 9.50, epsilon: 0.10, steps: 3572083
episode: 1611, score: -40.0, average score: -9.7, best score: 9.50, epsilon: 0.10, steps: 3573341
episode: 1612, score: 70.0, average score: -9.5, best score: 9.50, epsilon: 0.10, steps: 3575303
episode: 1613, score: -60.0, average score: -9.5, best score: 9.50, epsilon: 0.10, steps: 3579746
episode: 1614, score: -70.0, average score: -9.6, best score: 9.50, epsilon: 0.10, steps: 3580987
episode: 1615, score: 30.0, average score: -9.0, best score: 9.50, epsilon: 0.10, steps: 3583311
episode: 1616, score: -60.0, average score: -9.1, best score: 9.50, epsilon: 0.10, steps: 3583953
episode: 1617, score: 20.0, average score: -9.2, best score: 9.50, epsilon: 0.10, steps: 3584689
episode: 1618, score: -50.0, average score: -9.0, best score: 9.50, epsilon: 0.10, steps: 3586835
episode: 1619, score: 60.0, average score: -7.6, best score: 9.50, epsilon: 0.10, steps: 3587471
episode: 1620, score: 60.0, average score: -7.2, best score: 9.50, epsilon: 0.10, steps: 3587938
episode: 1621, score: -30.0, average score: -7.2, best score: 9.50, epsilon: 0.10, steps: 3589054
episode: 1622, score: -40.0, average score: -7.0, best score: 9.50, epsilon: 0.10, steps: 3593321
episode: 1623, score: 40.0, average score: -6.3, best score: 9.50, epsilon: 0.10, steps: 3601694
episode: 1624, score: -60.0, average score: -7.3, best score: 9.50, epsilon: 0.10, steps: 3603316
episode: 1625, score: 30.0, average score: -7.2, best score: 9.50, epsilon: 0.10, steps: 3604098
episode: 1626, score: -30.0, average score: -7.7, best score: 9.50, epsilon: 0.10, steps: 3604889
episode: 1627, score: 80.0, average score: -6.4, best score: 9.50, epsilon: 0.10, steps: 3610627
episode: 1628, score: 30.0, average score: -5.9, best score: 9.50, epsilon: 0.10, steps: 3611250
episode: 1629, score: -90.0, average score: -7.4, best score: 9.50, epsilon: 0.10, steps: 3611640
episode: 1630, score: -90.0, average score: -7.9, best score: 9.50, epsilon: 0.10, steps: 3612057
episode: 1631, score: 40.0, average score: -7.2, best score: 9.50, epsilon: 0.10, steps: 3612857
episode: 1632, score: -40.0, average score: -7.8, best score: 9.50, epsilon: 0.10, steps: 3613526
episode: 1633, score: 40.0, average score: -7.1, best score: 9.50, epsilon: 0.10, steps: 3614181
episode: 1634, score: -50.0, average score: -6.9, best score: 9.50, epsilon: 0.10, steps: 3615207
episode: 1635, score: 50.0, average score: -5.5, best score: 9.50, epsilon: 0.10, steps: 3617051
episode: 1636, score: 70.0, average score: -5.7, best score: 9.50, epsilon: 0.10, steps: 3623535
episode: 1637, score: 50.0, average score: -5.5, best score: 9.50, epsilon: 0.10, steps: 3624308
episode: 1638, score: 20.0, average score: -5.7, best score: 9.50, epsilon: 0.10, steps: 3627621
episode: 1639, score: 50.0, average score: -5.5, best score: 9.50, epsilon: 0.10, steps: 3634253
episode: 1640, score: -70.0, average score: -6.5, best score: 9.50, epsilon: 0.10, steps: 3638858
episode: 1641, score: 50.0, average score: -5.8, best score: 9.50, epsilon: 0.10, steps: 3652105
episode: 1642, score: 40.0, average score: -6.0, best score: 9.50, epsilon: 0.10, steps: 3662872
episode: 1643, score: 20.0, average score: -6.0, best score: 9.50, epsilon: 0.10, steps: 3663767
episode: 1644, score: -70.0, average score: -7.2, best score: 9.50, epsilon: 0.10, steps: 3664220
episode: 1645, score: 20.0, average score: -6.3, best score: 9.50, epsilon: 0.10, steps: 3665165
episode: 1646, score: 50.0, average score: -5.6, best score: 9.50, epsilon: 0.10, steps: 3667417
episode: 1647, score: -70.0, average score: -6.7, best score: 9.50, epsilon: 0.10, steps: 3667911
episode: 1648, score: 20.0, average score: -6.3, best score: 9.50, epsilon: 0.10, steps: 3669117
episode: 1649, score: -30.0, average score: -6.2, best score: 9.50, epsilon: 0.10, steps: 3670739
episode: 1650, score: 30.0, average score: -6.7, best score: 9.50, epsilon: 0.10, steps: 3671485
episode: 1651, score: 40.0, average score: -5.9, best score: 9.50, epsilon: 0.10, steps: 3672222
episode: 1652, score: 30.0, average score: -6.0, best score: 9.50, epsilon: 0.10, steps: 3673269
episode: 1653, score: -70.0, average score: -7.2, best score: 9.50, epsilon: 0.10, steps: 3673773
episode: 1654, score: 30.0, average score: -6.7, best score: 9.50, epsilon: 0.10, steps: 3674278
episode: 1655, score: -60.0, average score: -6.6, best score: 9.50, epsilon: 0.10, steps: 3674964
episode: 1656, score: -30.0, average score: -6.7, best score: 9.50, epsilon: 0.10, steps: 3676157
episode: 1657, score: -40.0, average score: -6.9, best score: 9.50, epsilon: 0.10, steps: 3676818
episode: 1658, score: -40.0, average score: -6.9, best score: 9.50, epsilon: 0.10, steps: 3677613
episode: 1659, score: 20.0, average score: -6.3, best score: 9.50, epsilon: 0.10, steps: 3678293
episode: 1660, score: -20.0, average score: -6.2, best score: 9.50, epsilon: 0.10, steps: 3679178
episode: 1661, score: 30.0, average score: -5.2, best score: 9.50, epsilon: 0.10, steps: 3679837
episode: 1662, score: -50.0, average score: -5.3, best score: 9.50, epsilon: 0.10, steps: 3680492
episode: 1663, score: -20.0, average score: -4.7, best score: 9.50, epsilon: 0.10, steps: 3681114
